Customer_Acc,Transaction_ID,Timestamp,Amount,Type,Channel,Counterparty_Name,Counterparty_Account
CACC_BTdHr4y,TXN_lH1bNce2RuA,2024-07-18T03:39:33Z,363574.99,credit,QR P2P,"Craig, Burnett and Scott",CACC_kcugUc6
CACC_BTdHr4y,TXN_LpQskkqhcuI,2024-03-30T03:44:57Z,654252.53,credit,QR POS,Marcus Miller,CACC_1oPmABG
CACC_BTdHr4y,TXN_Q7rDhicQ0bz,2024-07-18T07:12:25Z,594024.37,debit,DuitNOW,Albert Leblanc,CACC_TN2wlMz
CACC_BTdHr4y,TXN_aKpbyaIxH8U,2025-07-07T03:20:39Z,651455.34,debit,Other,Amy Moore,CACC_heegnmu
CACC_BTdHr4y,TXN_CSfKKyi2nri,2024-09-13T01:17:36Z,885484.02,credit,QR P2P,Sylvia Weeks,CACC_lnCs0Bm
CACC_BTdHr4y,TXN_a4R7Z8ES7bk,2025-05-25T06:59:38Z,554721.2,credit,Other,Ross-Walker,CACC_NtoDJ3i
CACC_BTdHr4y,TXN_jiZjBgtMrcu,2024-04-10T05:07:12Z,297788.65,credit,DuitNOW,Perez-Hernandez,CACC_oA6MqIl
CACC_0X7eSUR,TXN_lm6ufg594Vg,2025-02-12T22:27:20Z,866786.66,credit,QR P2P,"Richards, Jones and Chang",CACC_HsSzf6n
CACC_0X7eSUR,TXN_2A2nhxrV4ia,2024-10-26T16:05:04Z,879836.41,credit,QR POS,"Berg, Hayes and Rivera",CACC_S7NnWZF
CACC_0X7eSUR,TXN_KnVDLnXMgp8,2025-01-02T17:16:42Z,390025.16,debit,DuitNOW,Tiffany Day,CACC_BQti2bK
CACC_0X7eSUR,TXN_Iv0TXTqP4Ed,2024-12-13T01:06:48Z,18949.8,debit,QR POS,Emily Johnson,CACC_3SqurQt
CACC_0X7eSUR,TXN_B59QFOnHZWP,2024-11-22T23:03:18Z,747292.7,credit,QR P2P,Tracy Wright,CACC_sxZwfkw
CACC_0X7eSUR,TXN_bvUlPkINTWy,2025-09-19T15:50:21Z,956923.97,debit,QR POS,Nicholas Ray,CACC_KzFCsH5
CACC_0X7eSUR,TXN_SLYHm7jJzva,2025-05-22T01:44:00Z,231489.01,debit,DuitNOW,Higgins PLC,CACC_pp6tctc
CACC_0X7eSUR,TXN_cBlXPvJS6hd,2024-10-18T22:19:55Z,740164.05,credit,QR P2P,"Kim, Smith and Moon",CACC_8ftrchS
CACC_0X7eSUR,TXN_unpxjv9bmuf,2024-07-30T07:24:52Z,172660.51,credit,DuitNOW,Taylor-Wilson,CACC_ddDKK0n
CACC_0X7eSUR,TXN_7uURH3nTCzv,2024-06-12T09:06:56Z,111827.96,credit,DuitNOW,Hunt-Stephenson,CACC_FR4CXSK
CACC_0X7eSUR,TXN_yxvX9aB3RLT,2024-05-28T15:28:38Z,957342.78,debit,QR P2P,Drake-Fox,CACC_sCCdVXz
CACC_0X7eSUR,TXN_pyEgVgXLVqx,2024-12-10T22:47:38Z,925348.35,credit,DuitNOW,"Garcia, Bennett and Whitney",CACC_7rF3NoT
CACC_0X7eSUR,TXN_Lm0Ec6mUuJb,2024-10-17T10:44:11Z,340063.01,debit,DuitNOW,Douglas Kennedy,CACC_qkv6TBk
CACC_0X7eSUR,TXN_RGClXFGqwjI,2024-11-19T09:43:18Z,149007.14,credit,QR POS,Chad Moran,CACC_u2qfZoZ
CACC_0X7eSUR,TXN_7F2bPgnsfZY,2025-07-09T22:36:23Z,470226.6,credit,DuitNOW,"Estes, Harrison and Simmons",CACC_ROZH2sQ
CACC_0X7eSUR,TXN_xOoWmqjcxpd,2025-09-06T21:23:41Z,469628.16,debit,Other,Gonzales and Sons,CACC_LOYrTah
CACC_0X7eSUR,TXN_IGFQcP4PGVY,2025-04-07T16:10:22Z,502286.59,debit,Credit Transfer,"Roth, Leonard and Wilson",CACC_FUFPoEc
CACC_0X7eSUR,TXN_3yijxPeC6Sn,2024-03-25T22:17:48Z,185205.07,debit,Credit Transfer,Lucas Inc,CACC_gtuWFNl
CACC_0X7eSUR,TXN_HDLmYlHOmqq,2025-08-08T13:24:25Z,768579.81,credit,Other,Donald Durham,CACC_xwP85xz
CACC_xty7aZy,TXN_PqPMA6cAbRA,2025-04-15T14:21:54Z,39336.38,credit,DuitNOW,Fuller PLC,CACC_6EzhlT0
CACC_xty7aZy,TXN_v6T1NEtLG2Q,2025-05-29T03:28:54Z,267428.54,debit,Credit Transfer,Gonzales PLC,CACC_p3IiPGV
CACC_xty7aZy,TXN_OUuzEIItgWf,2024-03-10T02:36:43Z,684966.09,debit,QR P2P,Michael Scott,CACC_DBNeL9p
CACC_xty7aZy,TXN_6fJ4D2DTMq4,2024-03-06T00:27:56Z,626731.08,debit,QR POS,Molly Thompson,CACC_PG3ciMk
CACC_xty7aZy,TXN_WBtTPFifSf1,2025-03-13T05:26:53Z,553003.76,credit,DuitNOW,Danielle Smith,CACC_BEi1CqJ
CACC_xty7aZy,TXN_LrPIQpV1kJc,2025-08-11T17:53:21Z,286551.41,credit,QR POS,Figueroa-Berry,CACC_QlkcHz8
CACC_xty7aZy,TXN_GoyDQlqtjUb,2024-02-07T20:34:47Z,771241.71,credit,Credit Transfer,Wendy Mora,CACC_ggu0Mag
CACC_xty7aZy,TXN_PyLdF0bYbV5,2024-10-26T18:29:58Z,835098.02,debit,Other,Nelson-Hernandez,CACC_BtrFiV6
CACC_9mmFX7M,TXN_P9FOd1VruTm,2024-07-05T20:29:21Z,526975.59,debit,QR POS,Smith Ltd,CACC_NdY2Qz8
CACC_9mmFX7M,TXN_w1c0FoelM82,2024-03-21T21:40:34Z,660848.07,debit,Credit Transfer,Gould Ltd,CACC_GK1oss9
CACC_9mmFX7M,TXN_dNWOCjDYoSK,2024-12-23T03:53:53Z,220426.01,debit,DuitNOW,"Brown, Mills and Ortiz",CACC_Zdw5IQl
CACC_9mmFX7M,TXN_sDAsWwvfy8L,2025-01-13T04:48:53Z,448311.83,credit,QR POS,Howard Inc,CACC_UOtYaYF
CACC_9mmFX7M,TXN_nl4hcuAfrtF,2024-06-16T16:52:19Z,240891.19,debit,QR POS,Peter Hall,CACC_jP8T1qR
CACC_9mmFX7M,TXN_FNCQHJTceCp,2025-05-27T03:40:04Z,236581.33,credit,Other,Briggs and Sons,CACC_8QMpZIR
CACC_9mmFX7M,TXN_ZNn3vccvDMH,2025-04-16T18:40:52Z,397089.5,credit,QR POS,"Leonard, Porter and Murray",CACC_3FOBAe7
CACC_9mmFX7M,TXN_IvpX6Dz03kc,2025-03-28T23:18:04Z,382639.76,credit,QR POS,Sara Dean,CACC_GBBrT9C
CACC_9mmFX7M,TXN_bQp0rfEntsu,2025-01-27T22:45:33Z,582061.95,credit,DuitNOW,"Burke, Riley and Rivers",CACC_CK8w4Al
CACC_9mmFX7M,TXN_In9d69s6OAP,2025-09-15T03:29:36Z,389849.17,debit,Other,Austin Mcguire,CACC_XXmLBRg
CACC_9mmFX7M,TXN_6D1MgBUJrHO,2025-02-07T14:55:38Z,167066.59,credit,QR P2P,David Day,CACC_No264Iz
CACC_9mmFX7M,TXN_QroGNN9y1dw,2024-07-30T05:10:00Z,237656.91,credit,DuitNOW,Walters Inc,CACC_UIo767K
CACC_9mmFX7M,TXN_wIMS17JODLZ,2024-05-06T04:07:29Z,795108.44,debit,QR P2P,Lewis PLC,CACC_hHyrgTv
CACC_9mmFX7M,TXN_k2olmsm4KVG,2025-04-29T16:45:08Z,926339.91,credit,DuitNOW,Johnson-Park,CACC_1QD8vnl
CACC_9mmFX7M,TXN_rrsTqeYcvxj,2024-08-30T02:44:46Z,157980.67,debit,Other,"Miller, Alvarado and Smith",CACC_REwBoWZ
CACC_9mmFX7M,TXN_MUh8GVABAxZ,2024-11-11T02:44:41Z,943781.63,credit,Credit Transfer,Katie Garcia,CACC_zQmgrA7
CACC_9mmFX7M,TXN_zA3FtgHsLUx,2025-08-21T23:46:59Z,208644.88,debit,DuitNOW,Gomez-Miller,CACC_Cm8IGvZ
CACC_9mmFX7M,TXN_ZQzD1qtX1M8,2025-01-09T11:22:05Z,342012.08,debit,QR P2P,"Hudson, Cruz and Livingston",CACC_YPSAK9S
CACC_9mmFX7M,TXN_QKR0PoGuaiJ,2024-03-26T07:35:30Z,494839.54,credit,QR P2P,"Olson, Blair and Berry",CACC_CfJOWr3
CACC_9mmFX7M,TXN_0VQu4J5Casd,2024-12-25T04:01:02Z,619061.39,credit,Credit Transfer,Rose Inc,CACC_0ZHFspg
CACC_ONPopCX,TXN_Tiu0Lfs1sll,2025-09-08T13:48:30Z,463297.48,debit,Other,"Wilson, Schwartz and Wilson",CACC_fnbeTbm
CACC_ONPopCX,TXN_elBs7UykbjN,2024-12-23T04:44:24Z,575143.47,credit,QR P2P,Pam Thomas,CACC_Zed7SsO
CACC_ONPopCX,TXN_HdTLPigkXZ2,2024-07-30T19:24:32Z,468759.1,debit,QR P2P,Larson Inc,CACC_DKz4F7n
CACC_ONPopCX,TXN_DhAlP2Lwsyi,2025-05-11T23:08:17Z,419827.6,debit,DuitNOW,Amy Schroeder,CACC_SSJ2y7W
CACC_ONPopCX,TXN_lH4IQ7i5xRu,2024-01-17T23:06:03Z,612392.68,credit,DuitNOW,Emily Le,CACC_8Iluz3c
CACC_ONPopCX,TXN_VuM6xO6jHlD,2024-07-22T12:27:47Z,11913.8,debit,QR P2P,Pamela Collins,CACC_FLVMuCm
CACC_ONPopCX,TXN_tXM5QywoTv0,2024-09-20T03:04:34Z,639644.29,credit,DuitNOW,Donald Huber,CACC_2b2zdJY
CACC_6qTrwMD,TXN_cfovEJmktSQ,2025-03-06T13:02:11Z,929485.47,credit,Other,Farrell-Rogers,CACC_4sYFHzs
CACC_6qTrwMD,TXN_OIJgvcz1tak,2024-01-31T13:38:16Z,548046.03,credit,QR POS,Gloria Sosa,CACC_1frwQox
CACC_6qTrwMD,TXN_g3p78cKnYAn,2024-10-09T16:21:26Z,226130.36,credit,QR POS,Cindy Tucker,CACC_o3McsQI
CACC_6qTrwMD,TXN_Dk8yV4neBXE,2024-09-26T06:16:10Z,692711.42,debit,Other,Daniel Maldonado,CACC_0GaEevY
CACC_6qTrwMD,TXN_6mkpK6wevFA,2024-06-01T21:24:35Z,863879.81,credit,QR POS,Sean Schwartz,CACC_DkRoRen
CACC_6qTrwMD,TXN_sTG8LCiYBj0,2025-08-03T02:45:53Z,611985.88,credit,QR POS,Ronnie Davis,CACC_VyEaGma
CACC_6qTrwMD,TXN_bGvKgc3ZxZs,2025-04-01T18:34:04Z,729377.41,debit,DuitNOW,Allison Boyd,CACC_A47aQul
CACC_6qTrwMD,TXN_6N8cSJlWF1D,2024-04-09T18:06:29Z,661723.22,credit,QR P2P,Cathy Clark,CACC_mZRzTRu
CACC_6qTrwMD,TXN_CFVGLclLmL2,2024-12-12T22:42:25Z,578651.74,debit,Other,Harper-Brown,CACC_BntJZ87
CACC_6qTrwMD,TXN_CpgIwzUC2gU,2025-04-08T02:33:52Z,606222.54,debit,QR POS,Christina Bender,CACC_rrRt0rh
CACC_6qTrwMD,TXN_sOviKMQYGfS,2025-04-15T03:35:39Z,684072.74,credit,Credit Transfer,Kenneth Reese,CACC_qcz6rRJ
CACC_6qTrwMD,TXN_jrMlJalFYUd,2025-06-11T22:37:28Z,544659.06,debit,QR POS,Campos Ltd,CACC_3YvU5Ec
CACC_6qTrwMD,TXN_k9LUH5p2zcR,2024-11-14T23:25:51Z,367767.09,credit,QR POS,"Graves, Hale and Ramirez",CACC_wTt6W0T
CACC_VsBkadM,TXN_FeDzJFbzhe3,2025-09-17T23:38:34Z,840119.31,debit,QR POS,Annette Harris,CACC_gYWvTDu
CACC_VsBkadM,TXN_eG11G2rqFSH,2024-09-15T12:00:08Z,454312.64,credit,Credit Transfer,Rita Rodriguez,CACC_Yj1tAR6
CACC_VsBkadM,TXN_z3asbIkJ9rj,2024-04-22T02:24:50Z,698822.08,debit,DuitNOW,"Nelson, Taylor and Williams",CACC_eXreFAT
CACC_VsBkadM,TXN_jwpCa2AMXAu,2025-09-21T17:03:12Z,980347.01,credit,DuitNOW,"Ryan, Lloyd and Fisher",CACC_7Ip4Umv
CACC_VsBkadM,TXN_hxKBvmMhLnP,2024-08-26T17:38:27Z,354290.03,credit,DuitNOW,Romero-Vega,CACC_mPDWTBS
CACC_VsBkadM,TXN_csqGaQrgcVv,2024-05-29T17:14:11Z,504483.78,credit,Other,Sharon Jackson,CACC_JgeHRVR
CACC_VsBkadM,TXN_j31mQZPNzJ3,2024-04-09T07:56:30Z,262975.95,debit,QR POS,Lori Gonzalez,CACC_1ViE2Ns
CACC_VsBkadM,TXN_rFNQXuYDkSJ,2024-06-09T15:51:50Z,49014.99,credit,QR POS,Morse and Sons,CACC_BoYuBUx
CACC_prLs7r8,TXN_DsbIOIopVxv,2025-07-20T21:02:19Z,577304.4,debit,Credit Transfer,Jones Inc,CACC_cOumq7W
CACC_prLs7r8,TXN_waq0al7fSux,2025-01-08T12:41:54Z,75155.4,credit,Credit Transfer,Jeremy Peterson,CACC_5ri2bc2
CACC_prLs7r8,TXN_Vwtu9IKbH5V,2025-05-21T00:07:33Z,637912.17,debit,QR P2P,Robert Henry Jr.,CACC_VF5tnxf
CACC_prLs7r8,TXN_vVJwygx8dGl,2024-09-30T12:17:05Z,829031.35,credit,Other,Kevin Johnson,CACC_4OSQXKT
CACC_prLs7r8,TXN_gXlc1P3qehL,2025-07-26T17:44:05Z,535034.72,credit,QR P2P,Trevino-Snyder,CACC_csJ9Ndo
CACC_prLs7r8,TXN_kuzyqJ2r5Tb,2025-04-26T06:17:17Z,121972.2,credit,QR P2P,Anderson Inc,CACC_ZNkThqm
CACC_prLs7r8,TXN_UZtXgQNtego,2025-06-23T12:08:25Z,739480.5,credit,DuitNOW,Campbell-Gay,CACC_tNKdV5H
CACC_prLs7r8,TXN_z6TTNq2PFtK,2025-07-31T12:57:46Z,141761.33,credit,QR P2P,Maldonado PLC,CACC_DA7V1jd
CACC_prLs7r8,TXN_ETYVlYINLup,2024-03-11T01:50:50Z,22798.09,debit,Credit Transfer,David Hall,CACC_1UwZAam
CACC_prLs7r8,TXN_C66PmLpATZg,2025-04-07T12:02:52Z,61446.22,debit,QR P2P,Charles Bartlett,CACC_Hu62qVY
CACC_prLs7r8,TXN_gW0osoAvd6J,2024-09-13T10:52:46Z,575398.62,credit,Credit Transfer,Mary Taylor,CACC_LLO0fBd
CACC_lQo7HwC,TXN_aTb8Wk2toFl,2024-05-16T16:02:43Z,468031.16,debit,DuitNOW,Laura Leonard,CACC_eTGLvOJ
CACC_lQo7HwC,TXN_rd7N5sjWrNC,2025-02-26T03:15:59Z,515974.08,debit,QR P2P,"Franklin, Smith and Lopez",CACC_E3ASlhX
CACC_lQo7HwC,TXN_PNinqxq9iq5,2025-05-09T06:06:45Z,663759.06,debit,QR POS,Tina Moody,CACC_0Z6gezk
CACC_lQo7HwC,TXN_IjR157R3qVl,2024-01-17T19:25:59Z,329468.35,credit,DuitNOW,Hughes PLC,CACC_QQiu0Xr
CACC_lQo7HwC,TXN_f4sweNGNSXm,2025-01-06T14:33:17Z,521821.85,debit,Other,Morton and Sons,CACC_3IBYz4g
CACC_lQo7HwC,TXN_IvZjXtiRdhc,2024-08-16T15:07:30Z,701463.73,credit,Other,Katie Matthews,CACC_n90vjm5
CACC_lQo7HwC,TXN_98xgCAuzYuu,2024-12-19T12:42:07Z,97689.71,credit,QR P2P,Mia Anderson,CACC_ib3jU6d
CACC_lQo7HwC,TXN_mvJEMEYtIpA,2025-09-22T12:09:22Z,839418.48,credit,DuitNOW,Ian Miller,CACC_99WflwY
CACC_lQo7HwC,TXN_KlpsN5hqyo3,2025-01-24T19:06:30Z,77919.64,debit,DuitNOW,Cohen Inc,CACC_W2x7L6s
CACC_lQo7HwC,TXN_MTijY2PwNrJ,2025-08-28T23:41:32Z,295379.4,debit,DuitNOW,Donald Potts,CACC_5R39BUs
CACC_lQo7HwC,TXN_OmQqzGlvB2l,2024-05-08T10:09:51Z,232683.99,credit,QR P2P,Huynh-Jones,CACC_EvmHbaF
CACC_lQo7HwC,TXN_fu8W3ZRBcwz,2025-07-22T12:14:23Z,261893.5,credit,Credit Transfer,"Mercado, Murphy and Drake",CACC_sYtlgMN
CACC_lQo7HwC,TXN_Y03OwbLjW2s,2025-05-12T01:54:50Z,776782.4,debit,QR P2P,Leah Nelson,CACC_kGZwtwg
CACC_lQo7HwC,TXN_OGzJMhlWHRL,2025-09-02T23:19:27Z,903281.34,debit,Credit Transfer,Johnson Group,CACC_n93qNkK
CACC_lQo7HwC,TXN_r4JwcAhSEWa,2024-01-26T19:03:11Z,248606.19,debit,Credit Transfer,Jesse Martin,CACC_lI5HnTT
CACC_lQo7HwC,TXN_LbkJk247xhS,2024-12-12T13:03:16Z,189876.75,debit,QR P2P,Kari Barrett,CACC_cqJNSnA
CACC_Qw1HPeK,TXN_oRgOS7z6Gav,2025-03-24T09:20:55Z,603391.66,credit,DuitNOW,Holland PLC,CACC_njIWEFO
CACC_Qw1HPeK,TXN_8UnxDvoUArX,2025-09-21T01:56:12Z,814063.36,credit,QR P2P,Leon-Adams,CACC_UTR3nGr
CACC_Qw1HPeK,TXN_MW9xstDGnWt,2024-12-12T17:53:06Z,678987.96,debit,Credit Transfer,Jamie Smith,CACC_IL6FBYk
CACC_Qw1HPeK,TXN_ZjM9LgctewI,2024-05-20T09:51:48Z,464722.16,debit,DuitNOW,Booth-Drake,CACC_rvzlud3
CACC_Qw1HPeK,TXN_rBH7g8g2wty,2025-05-06T05:54:29Z,663894.96,debit,QR POS,Deborah Fox,CACC_9Yc4MPA
CACC_Qw1HPeK,TXN_X6VzvPwVoW3,2024-01-01T12:03:54Z,339280.95,credit,QR POS,Carlos Mcdonald,CACC_NC3dD4N
CACC_Qw1HPeK,TXN_zpQMaegvT2l,2024-09-15T19:37:08Z,49997.16,debit,QR P2P,Tara Campbell,CACC_fElgExv
CACC_Qw1HPeK,TXN_jvSe9g9uZ01,2025-01-12T21:36:29Z,714508.35,debit,Other,Ingram Inc,CACC_1j7vWjk
CACC_Qw1HPeK,TXN_Nlud6WCxxwc,2025-07-04T18:55:17Z,470936.75,debit,DuitNOW,Gregory Williams,CACC_LCZzUmc
CACC_Qw1HPeK,TXN_isYxtRY2OHh,2024-03-09T19:06:21Z,9179.62,credit,Credit Transfer,Mccormick-Mathews,CACC_lQQnLIB
CACC_Qw1HPeK,TXN_0Jhizf1hGoI,2024-01-08T13:47:16Z,825230.72,debit,QR P2P,Laura Garcia,CACC_mTyj9oF
CACC_Qw1HPeK,TXN_F4cObONY8iz,2024-01-17T21:07:23Z,967074.16,credit,Other,Bolton LLC,CACC_jEZNjGz
CACC_Qw1HPeK,TXN_MTnS7YQOrkO,2024-03-01T04:52:05Z,113163.28,credit,Other,Gabriel Davis,CACC_cIgIDH4
CACC_pVyYYUa,TXN_zgg8TNJ8gG9,2024-01-11T14:21:17Z,23830.33,debit,QR POS,Young Ltd,CACC_SIu6ArK
CACC_pVyYYUa,TXN_OJDhlrSLiKw,2024-01-29T04:11:16Z,117522.78,debit,Other,Matthew Gibson Jr.,CACC_qN5OvkD
CACC_pVyYYUa,TXN_dxEbS5oSeVy,2025-03-10T06:25:16Z,756049.14,debit,DuitNOW,"Jackson, Graham and Miller",CACC_q7gQ6Y2
CACC_pVyYYUa,TXN_bcCOnq0852n,2025-01-28T18:37:45Z,227013.98,debit,QR POS,Sanders Inc,CACC_suJ7zF0
CACC_pVyYYUa,TXN_ZBx9pOBufMB,2024-07-08T20:32:42Z,275653.93,credit,QR POS,Marcus Harris,CACC_8mic6Bt
CACC_pVyYYUa,TXN_4pxLvaj9dif,2025-04-10T09:04:53Z,316828.95,debit,DuitNOW,Michael Reed,CACC_GCjSUWX
CACC_pVyYYUa,TXN_tJChcjQSuOd,2025-05-02T18:31:28Z,705195.9,credit,DuitNOW,Curtis Walters,CACC_htfGlCt
CACC_pVyYYUa,TXN_UpzHHAYiTe5,2025-09-21T14:30:11Z,813382.22,debit,QR P2P,Jeffery Cisneros,CACC_SadxJJ5
CACC_pVyYYUa,TXN_5J2HqLCoa9o,2025-09-03T10:33:13Z,682227.37,credit,Credit Transfer,Martinez-Hamilton,CACC_TXUAskw
CACC_pVyYYUa,TXN_N1Fh9ycBije,2024-10-28T20:00:02Z,108897.38,credit,Other,Vanessa Hart,CACC_b2Z47Nx
CACC_pVyYYUa,TXN_wkjFBNStgfp,2024-12-24T07:54:12Z,611114.6,credit,QR POS,Debbie Vargas,CACC_FuAZGEO
CACC_pVyYYUa,TXN_AoSJcdBR8Jh,2025-08-20T04:58:07Z,216420.34,credit,QR P2P,Nguyen-Ford,CACC_iUV4G9L
CACC_pVyYYUa,TXN_iN12zWJAyoZ,2024-09-22T15:37:51Z,793317.2,credit,QR P2P,Rebecca Grant,CACC_hlFhLNi
CACC_pVyYYUa,TXN_F212JoyEggc,2025-05-10T21:43:50Z,962224.55,debit,Other,David Medina,CACC_nzDQpKH
CACC_pVyYYUa,TXN_Op1nPwWD57R,2024-12-16T06:06:52Z,252957.46,credit,Other,Vasquez LLC,CACC_scPZZZr
CACC_pVyYYUa,TXN_ZWugwKMh2O9,2025-06-26T17:11:58Z,247983.22,credit,Other,Joshua Brown,CACC_3K7YoCy
CACC_pVyYYUa,TXN_sidrOyttElm,2024-12-23T23:07:31Z,519007.16,debit,QR POS,John Brown,CACC_weuihNr
CACC_pVyYYUa,TXN_OWFh7MyhUa9,2025-06-24T05:06:37Z,567678.12,debit,QR POS,Lewis Ltd,CACC_IYJh8QP
CACC_pVyYYUa,TXN_ACIt2GN0oPN,2024-08-31T00:37:49Z,253862.28,debit,Credit Transfer,Mcmahon-Campbell,CACC_jqrGrG7
CACC_pVyYYUa,TXN_nS70l7ZSvTk,2025-08-08T19:05:37Z,402360.31,debit,Credit Transfer,Flores PLC,CACC_dwrjKZg
CACC_mqaAZeR,TXN_UNkS9RDbs5K,2024-01-06T02:52:59Z,663392.85,credit,Other,Ashley Brown,CACC_qmKdASU
CACC_mqaAZeR,TXN_4zyFDJti75l,2025-05-18T17:29:55Z,121959.85,debit,QR P2P,Stephens-Dillon,CACC_4IBUZTZ
CACC_mqaAZeR,TXN_63UtmdasUFE,2025-06-14T20:45:10Z,614727.74,credit,QR P2P,"Kane, Quinn and Hoffman",CACC_BhH2S5p
CACC_mqaAZeR,TXN_fDpam8VMVXI,2024-06-04T15:24:28Z,116271.44,debit,QR P2P,Jacob Keller,CACC_LdvrvF9
CACC_mqaAZeR,TXN_Aaf6ioUpZ0b,2025-05-23T20:26:22Z,180944.55,debit,QR P2P,William Norton,CACC_2ceUEhF
CACC_mqaAZeR,TXN_Y61BW1t1C8k,2024-10-25T09:10:51Z,625093.89,credit,QR P2P,Clarke-Lewis,CACC_S3ChEoU
CACC_mqaAZeR,TXN_PyP4D3WBOFf,2025-08-29T18:08:46Z,980456.09,debit,QR POS,Cardenas PLC,CACC_zxTsmL6
CACC_mqaAZeR,TXN_ojjUwzKKZrv,2024-11-13T06:42:26Z,421577.87,debit,QR P2P,Thomas Romero,CACC_pluxaNd
CACC_mqaAZeR,TXN_Dfk2zCWLAxk,2025-02-09T03:08:21Z,155482.82,debit,QR P2P,Jeffrey Holmes,CACC_KwjWZdU
CACC_mqaAZeR,TXN_4yZW0v8yipt,2024-09-16T22:15:40Z,209396.03,credit,Other,"Henry, Williams and Crawford",CACC_vVyiiBu
CACC_mqaAZeR,TXN_g7OG0p9nMO1,2024-03-29T00:31:01Z,620635.06,debit,DuitNOW,Jimmy Smith,CACC_kcEusAM
CACC_mqaAZeR,TXN_gUOgGZhKhJo,2024-08-31T18:15:03Z,494249.46,credit,QR P2P,Bennett-Parks,CACC_86YC2gm
CACC_mqaAZeR,TXN_0u3Xgk5ebGb,2024-04-24T13:06:49Z,566.37,credit,DuitNOW,"Jenkins, Pratt and Rodriguez",CACC_SHlwSVa
CACC_mqaAZeR,TXN_7Q4ccOjNDC2,2024-01-13T15:09:28Z,386727.94,credit,Other,Christian Garrett,CACC_85s3Amb
CACC_mqaAZeR,TXN_ic9zFEwqgzI,2025-02-21T17:14:20Z,713203.16,credit,Other,Kathleen Brown,CACC_MyETowX
CACC_mqaAZeR,TXN_CH3Y21Qo8Er,2024-11-27T22:57:50Z,846733.78,credit,DuitNOW,Haley Taylor,CACC_02ctrEW
CACC_mqaAZeR,TXN_1YGshQzA460,2024-10-05T08:09:01Z,181533.8,debit,Credit Transfer,Jackson-Thompson,CACC_ZibR9n9
CACC_mqaAZeR,TXN_0Jd276xWaGW,2025-01-20T13:46:34Z,106687.69,debit,QR P2P,Lisa Pittman,CACC_AbCBzJt
CACC_mqaAZeR,TXN_H47OqMePTaY,2024-08-01T02:26:17Z,410992.99,debit,DuitNOW,Norman-Hunter,CACC_CY58jIc
CACC_mqaAZeR,TXN_qAg49VcMWYS,2024-06-28T00:57:40Z,138067.38,debit,QR P2P,Jeremy Davis,CACC_tOPeCMD
CACC_mqaAZeR,TXN_tPkz6HKKnil,2024-10-23T22:01:45Z,8320.21,debit,DuitNOW,"Parker, Patton and Matthews",CACC_XnCpryG
CACC_T8lRG2o,TXN_SK2g6vwSx00,2024-10-11T22:40:01Z,471228.23,debit,Other,Beasley-Montgomery,CACC_8Necq1M
CACC_T8lRG2o,TXN_9hQfpeSOJcw,2024-05-31T23:30:28Z,639880.13,debit,QR POS,"Cobb, Jordan and Wilson",CACC_k1iFrdW
CACC_T8lRG2o,TXN_xzByufGbRW1,2025-05-31T20:23:38Z,853973.77,credit,DuitNOW,Aaron Best,CACC_ytCjf79
CACC_T8lRG2o,TXN_5PVtSgysjrH,2024-06-05T10:56:30Z,774962.35,credit,QR P2P,"Gonzalez, Hunt and Wells",CACC_4loIEBS
CACC_T8lRG2o,TXN_ZjuNB5zBnUk,2024-11-10T14:17:48Z,554309.82,credit,QR P2P,"Norris, Weaver and Hensley",CACC_MFzFsGp
CACC_T8lRG2o,TXN_aUV4wdrBd7T,2025-06-29T21:29:45Z,774241.99,credit,Credit Transfer,Rivas Group,CACC_JxgoDd6
CACC_T8lRG2o,TXN_jeYdUzY8O3S,2025-03-27T03:11:09Z,539336.18,debit,DuitNOW,Jessica Thomas,CACC_37BZ0pc
CACC_T8lRG2o,TXN_M3QLw4cxJt3,2024-03-09T16:56:08Z,82650.13,debit,DuitNOW,Dunn-Rodriguez,CACC_vuC00OW
CACC_T8lRG2o,TXN_72t3HBhG6ce,2025-09-02T07:09:57Z,860853.37,credit,QR P2P,Hughes-Johnson,CACC_DnkJkGc
CACC_T8lRG2o,TXN_qmITwhSpJdG,2025-03-05T17:53:19Z,725894.61,debit,Other,Adrian Morales,CACC_xoSr0e3
CACC_T8lRG2o,TXN_noGhi4UjiqH,2024-02-03T04:21:31Z,52980.52,credit,Other,Fowler-Brady,CACC_uElLsPn
CACC_T8lRG2o,TXN_8XohMMRRzrH,2024-01-24T20:41:14Z,736154.56,debit,Other,Joseph Miller,CACC_kqihvC9
CACC_T8lRG2o,TXN_COcFlA0a9Rl,2024-10-05T03:22:46Z,390764.09,credit,DuitNOW,Huffman Group,CACC_KAKTJir
CACC_T8lRG2o,TXN_drxGL41F2y1,2025-08-03T18:50:52Z,234123.98,credit,Credit Transfer,Darren Morrison,CACC_nS2bxRo
CACC_T8lRG2o,TXN_vAYXq1bJEo6,2024-11-19T01:55:04Z,674368.41,credit,QR POS,Kim-Olsen,CACC_65PEBQq
CACC_T8lRG2o,TXN_JI7T1Bufq5y,2025-05-05T22:51:03Z,824395.75,debit,QR POS,Matthew Frye,CACC_HqHEmsv
CACC_T8lRG2o,TXN_h40OUwImGcy,2025-03-29T05:14:35Z,11605.54,credit,DuitNOW,Thompson-Brown,CACC_Og1yOEh
